job_id,job_title,skills,experience_level,education_level,label,source,is_custom
59781855,Data Scientist,"data science, нейросети, nlp, tensorflow",Опыт работы от 1 до 3 лет,Студент,Data Scientist,hh_parser_custom_jobs.csv,yes
b4a05b67,Data Scientist,"data science, deep learning, tensorflow, математика, нейросети",Опыт более 6 лет,Среднее специальное образование,Data Scientist,hh_parser_custom_jobs.csv,yes
1eb248bc,Data Scientist,"computer vision, статистика, tensorflow, ml, pytorch",Опыт более 6 лет,Среднее специальное образование,Data Scientist,hh_parser_custom_jobs.csv,yes
68e25736,Data Scientist,"scikit-learn, ml, data science, tensorflow, computer vision, pandas",Опыт работы от 1 до 3 лет,Высшее образование,Data Scientist,hh_parser_custom_jobs.csv,yes
8e59baf1,Data Scientist,"нейросети, python, ml, pandas, deep learning",Без опыта,Студент,Data Scientist,hh_parser_custom_jobs.csv,yes
2af3bbcc,Data Scientist,"data science, математика, deep learning, machine learning, nlp, статистика, pandas, tensorflow",Без опыта,Высшее техническое образование,Data Scientist,hh_parser_custom_jobs.csv,yes
53af1a35,Data Scientist,"pytorch, pandas, tensorflow, ml",Опыт работы от 3 до 6 лет,Не имеет значения,Data Scientist,hh_parser_custom_jobs.csv,yes
08e13783,Data Scientist,"статистика, nlp, machine learning, python, deep learning, data science, нейросети, pandas",Без опыта,Высшее техническое образование,Data Scientist,hh_parser_custom_jobs.csv,yes
58a9ca9d,Data Scientist,"machine learning, pandas, deep learning, статистика, математика, data science",Без опыта,Высшее образование,Data Scientist,hh_parser_custom_jobs.csv,yes
e2327d85,Data Scientist,"pytorch, математика, pandas, machine learning, ml, нейросети, data science",Опыт работы от 3 до 6 лет,Не имеет значения,Data Scientist,hh_parser_custom_jobs.csv,yes
6bc3f1c2,Data Scientist,"python, pandas, deep learning, nlp, ml",Без опыта,Высшее образование,Data Scientist,hh_parser_custom_jobs.csv,yes
64e345d0,Data Scientist,"nlp, tensorflow, python, статистика, machine learning, deep learning",Без опыта,Высшее образование,Data Scientist,hh_parser_custom_jobs.csv,yes
d1e9adb8,Data Scientist,"нейросети, tensorflow, ml, computer vision, python",Без опыта,Студент,Data Scientist,hh_parser_custom_jobs.csv,yes
d953cc92,Data Scientist,"data science, scikit-learn, tensorflow, python, deep learning, статистика, pandas, pytorch",Опыт более 6 лет,Студент,Data Scientist,hh_parser_custom_jobs.csv,yes
bc4514d7,Data Scientist,"нейросети, python, математика, статистика, tensorflow, pytorch, deep learning, nlp",Опыт работы от 1 до 3 лет,Студент,Data Scientist,hh_parser_custom_jobs.csv,yes
1977bc14,Data Scientist,"data science, python, pandas, нейросети, pytorch, machine learning",Опыт работы от 3 до 6 лет,Высшее техническое образование,Data Scientist,hh_parser_custom_jobs.csv,yes
78cb8eae,Data Scientist,"nlp, математика, computer vision, tensorflow, pytorch",Опыт работы от 3 до 6 лет,Среднее специальное образование,Data Scientist,hh_parser_custom_jobs.csv,yes
ca4821df,Data Scientist,"нейросети, статистика, математика, deep learning, pandas, python, ml, tensorflow",Опыт более 6 лет,Высшее техническое образование,Data Scientist,hh_parser_custom_jobs.csv,yes
8409f6c3,Data Scientist,"pandas, nlp, python, нейросети, tensorflow, pytorch",Опыт работы от 1 до 3 лет,Высшее техническое образование,Data Scientist,hh_parser_custom_jobs.csv,yes
abef0714,Data Scientist,"computer vision, pytorch, нейросети, pandas, nlp, deep learning, python, scikit-learn",Опыт работы от 3 до 6 лет,Студент,Data Scientist,hh_parser_custom_jobs.csv,yes
2cead074,Data Scientist,"pandas, ml, deep learning, математика",Без опыта,Среднее специальное образование,Data Scientist,hh_parser_custom_jobs.csv,yes
560d3554,Data Scientist,"python, scikit-learn, статистика, нейросети, computer vision, ml",Без опыта,Среднее специальное образование,Data Scientist,hh_parser_custom_jobs.csv,yes
ff0904d5,Data Scientist,"python, deep learning, data science, tensorflow, machine learning, ml, computer vision, pytorch",Опыт более 6 лет,Высшее образование,Data Scientist,hh_parser_custom_jobs.csv,yes
5f78024c,Data Scientist,"nlp, ml, tensorflow, python, computer vision, статистика",Опыт работы от 3 до 6 лет,Высшее техническое образование,Data Scientist,hh_parser_custom_jobs.csv,yes
0b007ca7,Data Scientist,"нейросети, pandas, pytorch, scikit-learn, machine learning, tensorflow",Опыт работы от 3 до 6 лет,Высшее образование,Data Scientist,hh_parser_custom_jobs.csv,yes
6c4151a6,Data Scientist,"pytorch, нейросети, статистика, data science, pandas, scikit-learn",Опыт более 6 лет,Высшее образование,Data Scientist,hh_parser_custom_jobs.csv,yes
7aed9c36,Data Scientist,"pytorch, scikit-learn, математика, tensorflow, computer vision",Опыт более 6 лет,Студент,Data Scientist,hh_parser_custom_jobs.csv,yes
71db29a9,Data Scientist,"data science, статистика, computer vision, математика, ml, nlp, pandas",Опыт более 6 лет,Студент,Data Scientist,hh_parser_custom_jobs.csv,yes
89a3e36b,Data Scientist,"tensorflow, deep learning, scikit-learn, pytorch, computer vision",Без опыта,Не имеет значения,Data Scientist,hh_parser_custom_jobs.csv,yes
99bad42e,Data Scientist,"scikit-learn, deep learning, нейросети, data science, computer vision, ml, machine learning",Без опыта,Не имеет значения,Data Scientist,hh_parser_custom_jobs.csv,yes
f5a4eefe,Data Scientist,"нейросети, data science, статистика, computer vision, scikit-learn, ml, python, tensorflow",Опыт работы от 3 до 6 лет,Среднее специальное образование,Data Scientist,hh_parser_custom_jobs.csv,yes
4fd17205,Data Scientist,"deep learning, нейросети, scikit-learn, python, статистика, computer vision",Опыт работы от 1 до 3 лет,Не имеет значения,Data Scientist,hh_parser_custom_jobs.csv,yes
97bba410,Data Scientist,"data science, scikit-learn, machine learning, computer vision, tensorflow, нейросети, pytorch, pandas",Без опыта,Студент,Data Scientist,hh_parser_custom_jobs.csv,yes
f06a748a,Data Scientist,"scikit-learn, ml, python, pytorch, nlp, tensorflow, deep learning",Опыт работы от 3 до 6 лет,Среднее специальное образование,Data Scientist,hh_parser_custom_jobs.csv,yes
bfc6715d,Data Scientist,"статистика, nlp, математика, machine learning",Опыт работы от 1 до 3 лет,Не имеет значения,Data Scientist,hh_parser_custom_jobs.csv,yes
fe6c9f67,Data Scientist,"data science, статистика, deep learning, pandas, computer vision, scikit-learn, python, ml",Опыт более 6 лет,Высшее образование,Data Scientist,hh_parser_custom_jobs.csv,yes
d693a6a6,Data Scientist,"scikit-learn, deep learning, computer vision, pandas, data science, tensorflow, ml, nlp",Опыт работы от 1 до 3 лет,Высшее образование,Data Scientist,hh_parser_custom_jobs.csv,yes
72599742,Data Scientist,"scikit-learn, machine learning, нейросети, data science, статистика, pandas",Без опыта,Высшее образование,Data Scientist,hh_parser_custom_jobs.csv,yes
